,0
2006,0.97
2007,-0.02
2008,-0.12
2009,1.01
2010,-0.01
2011,-0.21
2012,1.01
2013,0.06
2014,-0.14
2015,0.97
2016,-0.04
2017,-0.14
2018,1.02
2019,0.02
2020,-0.21
2021,0.99
2022,0.04
2023,-0.12
2024,0.99
2025,-0.04
2026,-0.17
2027,1.03
2028,0.05
2029,-0.19
2030,0.97
2031,0.0
2032,-0.11
2033,1.0
2034,-0.03
2035,-0.19
2036,1.02
2037,0.06
2038,-0.16
2039,0.97
2040,-0.02
2041,-0.12
2042,1.02
2043,-0.0
2044,-0.21
2045,1.01
2046,0.05
2047,-0.14
2048,0.97
2049,-0.04
2050,-0.15
2051,1.03
2052,0.03
2053,-0.21
2054,0.99
2055,0.03
2056,-0.11
2057,0.99
2058,-0.04
2059,-0.18
2060,1.03
2061,0.05
2062,-0.19
2063,0.97
2064,-0.0
2065,-0.11
2066,1.01
2067,-0.02
2068,-0.2
2069,1.02
2070,0.06
2071,-0.16
2072,0.96
2073,-0.03
2074,-0.13
2075,1.02
2076,0.01
2077,-0.21
2078,1.0
2079,0.05
2080,-0.13
2081,0.98
2082,-0.04
2083,-0.15
2084,1.03
2085,0.04
2086,-0.21
2087,0.98
2088,0.02
2089,-0.11
2090,0.99
2091,-0.04
2092,-0.18
2093,1.03
2094,0.06
2095,-0.18
2096,0.97
2097,-0.01
2098,-0.11
2099,1.01
2100,-0.02
2101,-0.21
2102,1.01
2103,0.06
2104,-0.15
2105,0.97
2106,-0.03
2107,-0.13
2108,1.03
2109,0.01
2110,-0.21
2111,1.0
2112,0.04
2113,-0.2
2114,0.98
2115,0.01
2116,-0.11
2117,1.0
2118,-0.03
2119,-0.19
2120,1.02
2121,0.06
2122,-0.18
2123,0.97
2124,-0.02
2125,-0.12
2126,1.01
2127,-0.01
2128,-0.21
2129,1.01
2130,0.05
2131,-0.14
2132,0.97
2133,-0.03
2134,-0.14
2135,1.03
2136,0.02
2137,-0.21
2138,0.99
2139,0.03
2140,-0.12
2141,0.98
2142,-0.04
2143,-0.17
2144,1.03
2145,0.05
2146,-0.19
2147,0.97
2148,0.01
2149,-0.11
2150,1.0
2151,-0.03
2152,-0.2
2153,1.02
2154,0.06
2155,-0.17
2156,0.96
2157,-0.02
2158,-0.12
2159,1.02
2160,0.0
2161,-0.21
2162,1.0
2163,0.05
2164,-0.14
2165,0.97
2166,-0.03
2167,-0.15
2168,1.03
2169,0.03
2170,-0.21
2171,0.98
2172,0.03
2173,-0.11
2174,0.99
2175,-0.03
2176,-0.18
2177,1.02
2178,0.05
2179,-0.18
2180,0.97
2181,-0.0
2182,-0.11
2183,1.01
2184,-0.02
2185,-0.2
2186,1.01
2187,0.05
2188,-0.16
2189,0.97
2190,-0.02
2191,-0.13
2192,1.02
2193,0.01
2194,-0.21
2195,1.0
2196,0.04
2197,-0.13
2198,0.98
2199,-0.03
2200,-0.16
2201,1.03
2202,0.03
2203,-0.2
2204,0.98
2205,0.02
2206,-0.12
2207,1.0
2208,-0.03
2209,-0.18
2210,1.02
2211,0.05
2212,-0.18
2213,0.97
2214,-0.01
2215,-0.12
2216,1.01
2217,-0.01
2218,-0.2
2219,1.01
2220,0.05
2221,-0.15
2222,0.97
2223,-0.02
2224,-0.14
2225,1.02
2226,0.02
2227,-0.2
2228,0.99
2229,0.03
2230,-0.12
2231,0.98
2232,-0.03
2233,-0.16
2234,1.02
2235,0.03
2236,-0.19
2237,0.98
2238,0.01
2239,-0.12
2240,1.0
2241,-0.02
2242,-0.19
2243,1.01
2244,0.04
2245,-0.16
2246,0.97
2247,-0.01
2248,-0.13
2249,1.01
2250,0.0
2251,-0.2
2252,1.0
2253,0.04
2254,-0.14
2255,0.98
2256,-0.02
2257,-0.15
2258,1.02
2259,0.02
2260,-0.2
2261,0.99
2262,0.02
2263,-0.13
2264,0.99
2265,-0.02
2266,-0.17
2267,1.02
2268,0.03
2269,-0.18
2270,0.98
2271,0.0
2272,-0.13
2273,1.01
2274,-0.01
2275,-0.19
2276,1.01
2277,0.03
2278,-0.15
2279,0.98
2280,-0.01
2281,-0.14
2282,1.01
2283,0.01
2284,-0.19
2285,1.0
2286,0.02
2287,-0.14
2288,0.99
2289,-0.01
2290,-0.16
2291,1.02
2292,0.02
2293,-0.19
2294,0.99
2295,0.01
2296,-0.13
2297,1.0
2298,-0.01
2299,-0.18
2300,1.01
2301,0.03
2302,-0.17
2303,0.98
2304,0.02
2305,-0.15
2306,0.98
2307,-0.01
2308,-0.15
2309,1.01
2310,0.02
2311,-0.19
2312,1.0
2313,0.01
2314,-0.14
2315,0.99
2316,-0.01
2317,-0.17
2318,1.01
2319,0.02
2320,-0.17
2321,0.99
2322,0.0
2323,-0.14
2324,1.0
2325,0.0
2326,-0.18
2327,1.01
2328,0.02
2329,-0.16
2330,0.98
2331,-0.0
2332,-0.15
2333,1.01
2334,0.01
2335,-0.18
2336,1.0
2337,0.01
2338,-0.15
2339,0.99
2340,-0.0
2341,-0.16
2342,1.01
2343,0.02
2344,-0.17
2345,0.99
2346,0.0
2347,-0.14
2348,1.0
2349,0.0
2350,-0.17
2351,1.01
2352,0.02
2353,-0.16
2354,0.99
2355,0.0
2356,-0.15
2357,1.01
2358,0.01
2359,-0.18
2360,1.0
2361,0.01
2362,-0.15
2363,0.99
2364,0.0
2365,-0.16
2366,1.01
2367,0.02
2368,-0.17
2369,1.0
2370,0.0
2371,-0.15
2372,1.0
2373,0.01
2374,-0.17
2375,1.0
2376,0.01
2377,-0.16
2378,0.99
2379,-0.0
2380,-0.15
2381,1.0
2382,0.02
2383,-0.17
2384,1.0
2385,0.01
2386,-0.15
2387,0.99
2388,0.0
2389,-0.16
2390,1.0
2391,0.02
2392,-0.17
2393,1.0
2394,-0.0
2395,-0.15
2396,1.0
2397,0.01
2398,-0.17
2399,1.01
2400,0.02
2401,-0.16
2402,0.99
2403,-0.01
2404,-0.15
2405,1.0
2406,0.02
2407,-0.17
2408,1.0
2409,0.01
2410,-0.15
2411,1.0
2412,-0.0
2413,-0.16
2414,1.01
2415,0.03
2416,-0.17
2417,0.99
2418,-0.01
2419,-0.15
2420,1.0
2421,0.01
2422,-0.17
2423,1.0
2424,0.02
2425,-0.16
2426,0.99
2427,-0.01
2428,-0.15
2429,1.01
2430,0.02
2431,-0.18
2432,1.0
2433,0.01
2434,-0.15
2435,0.99
2436,-0.01
2437,-0.17
2438,1.01
2439,0.03
2440,-0.17
2441,0.99
2442,-0.0
2443,-0.14
2444,1.0
2445,0.0
2446,-0.18
2447,1.0
2448,0.03
2449,-0.16
2450,0.99
2451,-0.02
2452,-0.15
2453,1.01
2454,0.02
2455,-0.18
2456,1.0
2457,0.02
2458,-0.15
2459,0.99
2460,-0.02
2461,-0.16
2462,1.01
2463,0.04
2464,-0.18
2465,0.99
2466,0.0
2467,-0.13
2468,1.0
2469,-0.01
2470,-0.18
2471,1.01
2472,0.04
2473,-0.17
2474,0.98
2475,-0.02
2476,-0.14
2477,1.01
2478,0.01
2479,-0.19
2480,1.0
2481,0.03
2482,-0.15
2483,0.99
2484,-0.03
2485,-0.15
2486,1.01
2487,0.03
2488,-0.19
2489,0.99
2490,0.01
2491,-0.13
2492,1.0
2493,-0.02
2494,-0.17
2495,1.01
2496,-0.01
2497,-0.19
2498,1.01
2499,0.05
2500,-0.15
2501,0.98
2502,-0.03
2503,-0.14
2504,1.02
2505,0.02
2506,-0.2
2507,0.99
2508,0.03
2509,-0.13
2510,0.99
2511,-0.03
2512,-0.16
2513,1.02
2514,0.04
2515,-0.19
2516,0.98
2517,0.0
2518,-0.12
2519,1.0
2520,-0.02
2521,-0.19
2522,1.01
2523,0.05
2524,-0.17
2525,0.98
2526,-0.02
2527,-0.13
2528,1.02
2529,0.0
2530,-0.2
2531,1.0
2532,0.05
2533,-0.14
2534,0.98
2535,-0.04
2536,-0.15
2537,1.02
2538,0.03
2539,-0.2
2540,0.99
2541,0.02
2542,-0.12
2543,0.99
2544,-0.04
2545,-0.18
2546,1.02
2547,0.05
2548,-0.18
2549,0.97
2550,-0.01
2551,-0.11
2552,1.01
2553,-0.01
2554,-0.2
2555,1.01
2556,0.06
2557,-0.16
2558,0.97
2559,-0.03
2560,-0.13
2561,1.02
2562,0.02
2563,-0.21
2564,1.0
2565,0.04
2566,-0.13
2567,0.98
2568,-0.04
2569,-0.16
2570,1.03
2571,0.04
2572,-0.2
2573,0.98
2574,0.01
2575,-0.11
2576,1.0
2577,-0.03
2578,-0.19
2579,1.02
2580,0.06
2581,-0.17
2582,0.97
2583,-0.02
2584,-0.11
2585,1.02
2586,-0.0
2587,-0.21
2588,1.01
2589,0.06
2590,-0.14
2591,0.97
2592,-0.04
2593,-0.14
2594,1.03
2595,0.03
2596,-0.21
2597,0.99
2598,0.03
2599,-0.11
2600,0.99
2601,-0.04
2602,-0.17
2603,1.03
2604,0.05
2605,-0.19
2606,0.97
2607,-0.0
2608,-0.1
2609,1.01
2610,-0.02
2611,-0.2
2612,1.02
2613,0.06
2614,-0.16
2615,0.97
2616,-0.03
2617,-0.12
2618,1.02
2619,0.01
2620,-0.22
2621,1.0
2622,0.05
2623,-0.13
2624,0.97
2625,-0.04
2626,-0.15
2627,1.03
2628,0.04
2629,-0.21
2630,0.98
2631,0.02
2632,-0.11
2633,0.99
2634,-0.04
2635,-0.18
2636,1.02
2637,0.06
2638,-0.18
2639,0.97
2640,-0.01
2641,-0.11
2642,1.01
2643,-0.01
2644,-0.21
2645,1.01
2646,0.06
2647,-0.15
2648,0.97
2649,-0.03
2650,-0.13
2651,1.03
2652,0.02
2653,-0.22
2654,1.0
2655,0.04
2656,-0.12
2657,0.98
2658,-0.04
2659,-0.16
2660,1.03
2661,0.04
2662,-0.2
2663,0.98
2664,0.01
2665,-0.11
2666,1.0
2667,-0.03
2668,-0.19
2669,1.02
2670,0.06
2671,-0.17
2672,0.97
2673,-0.02
2674,-0.12
2675,1.02
2676,-0.0
2677,-0.21
2678,1.01
2679,0.05
2680,-0.14
2681,0.97
2682,-0.03
2683,-0.14
2684,1.03
2685,0.02
2686,-0.21
2687,0.99
2688,0.04
2689,-0.19
2690,0.97
2691,0.0
2692,-0.11
2693,1.01
2694,-0.02
2695,-0.2
2696,1.01
2697,0.05
2698,-0.16
2699,0.97
2700,-0.02
2701,-0.13
2702,1.02
2703,0.01
2704,-0.21
2705,1.0
2706,0.04
2707,-0.13
2708,0.98
2709,-0.03
2710,-0.15
2711,1.03
2712,0.03
2713,-0.2
2714,0.98
2715,0.02
2716,-0.11
2717,0.99
2718,-0.02
2719,-0.18
2720,1.02
2721,0.04
2722,-0.18
2723,0.97
2724,-0.0
2725,-0.12
2726,1.01
2727,-0.01
2728,-0.2
2729,1.01
2730,0.04
2731,-0.15
2732,0.98
2733,-0.02
2734,-0.14
2735,1.02
2736,0.01
2737,-0.2
2738,0.99
2739,0.03
2740,-0.13
2741,0.98
2742,-0.02
2743,-0.16
2744,1.02
2745,0.03
2746,-0.19
2747,0.98
2748,0.01
2749,-0.12
2750,1.0
2751,-0.01
2752,-0.19
2753,1.01
2754,0.04
2755,-0.17
2756,0.98
2757,-0.01
2758,-0.13
2759,1.01
2760,0.0
2761,-0.2
2762,1.0
2763,0.03
2764,-0.14
2765,0.98
2766,-0.02
2767,-0.15
2768,1.02
2769,0.02
2770,-0.19
2771,0.99
2772,0.02
2773,-0.13
2774,0.99
2775,-0.01
2776,-0.17
2777,1.02
2778,0.03
2779,-0.17
2780,0.98
2781,0.0
2782,-0.13
2783,1.0
2784,-0.0
2785,-0.19
2786,1.01
2787,0.03
2788,-0.15
2789,0.98
2790,-0.01
2791,-0.14
2792,1.01
2793,0.01
2794,-0.19
2795,1.0
2796,0.02
2797,-0.14
2798,0.99
2799,-0.01
2800,-0.16
2801,1.01
2802,0.02
2803,-0.18
2804,0.99
2805,0.01
2806,-0.14
2807,1.0
2808,-0.0
2809,-0.18
2810,1.01
2811,0.02
2812,-0.16
2813,0.98
2814,-0.0
2815,-0.14
2816,1.01
2817,0.01
2818,-0.18
2819,1.0
2820,0.02
2821,-0.15
2822,0.99
2823,-0.0
2824,-0.16
2825,1.01
2826,0.02
2827,-0.18
2828,1.0
2829,0.01
2830,-0.14
2831,1.0
2832,0.0
2833,-0.17
2834,1.01
2835,0.02
2836,-0.17
2837,0.99
2838,0.0
2839,-0.15
2840,1.0
2841,0.01
2842,-0.18
2843,1.0
2844,0.01
2845,-0.15
2846,0.99
2847,-0.0
2848,-0.16
2849,1.01
2850,0.02
2851,-0.18
2852,1.0
2853,0.01
2854,-0.15
2855,0.99
2856,0.01
2857,-0.17
2858,1.01
2859,0.02
2860,-0.17
2861,0.99
2862,-0.0
2863,-0.15
2864,1.0
2865,0.01
2866,-0.17
2867,1.0
2868,0.01
2869,-0.15
2870,0.99
2871,-0.0
2872,-0.16
2873,1.0
2874,0.02
2875,-0.17
2876,1.0
2877,0.0
2878,-0.15
2879,1.0
2880,-0.0
2881,-0.15
2882,1.0
2883,0.02
2884,-0.17
2885,1.0
2886,0.01
2887,-0.15
2888,0.99
2889,-0.01
2890,-0.16
2891,1.01
2892,0.03
2893,-0.17
2894,1.0
2895,0.0
2896,-0.15
2897,1.0
2898,0.0
2899,-0.17
2900,1.0
2901,0.03
2902,-0.16
2903,0.99
2904,-0.01
2905,-0.15
2906,1.01
2907,0.01
2908,-0.18
2909,1.0
2910,0.02
2911,-0.15
2912,0.99
2913,-0.01
2914,-0.16
2915,1.01
2916,0.03
2917,-0.18
2918,0.99
2919,0.01
2920,-0.14
2921,1.0
2922,-0.01
2923,-0.17
2924,1.01
2925,0.03
2926,-0.17
2927,0.99
2928,-0.01
2929,-0.14
2930,1.0
2931,0.01
2932,-0.18
2933,1.0
2934,0.03
2935,-0.16
2936,0.99
2937,-0.02
2938,-0.15
2939,1.01
2940,0.02
2941,-0.18
2942,0.99
2943,0.02
2944,-0.14
2945,1.0
2946,-0.02
2947,-0.17
2948,1.01
2949,0.04
2950,-0.18
2951,0.99
2952,-0.0
2953,-0.13
2954,1.0
2955,-0.01
2956,-0.18
2957,1.01
2958,0.04
2959,-0.16
2960,0.98
2961,-0.02
2962,-0.14
2963,1.01
2964,0.01
2965,-0.19
2966,1.0
2967,0.03
2968,-0.14
2969,0.99
2970,-0.03
2971,-0.16
2972,1.01
2973,0.04
2974,-0.19
2975,0.99
2976,0.01
2977,-0.13
2978,1.0
2979,-0.02
2980,-0.18
2981,1.01
2982,0.05
2983,-0.17
2984,0.98
2985,-0.02
2986,-0.13
2987,1.01
2988,-0.0
2989,-0.19
2990,1.01
2991,0.05
2992,-0.15
2993,0.98
2994,-0.03
2995,-0.14
2996,1.02
2997,0.02
2998,-0.2
2999,0.99
3000,0.03
3001,-0.13
3002,0.99
3003,-0.03
3004,-0.17
3005,1.02
3006,0.05
3007,-0.19
3008,0.98
3009,-0.0
3010,-0.12
3011,1.0
3012,-0.02
3013,-0.19
3014,1.01
3015,0.05
3016,-0.16
3017,0.97
3018,-0.02
3019,-0.13
3020,1.02
3021,0.01
3022,-0.2
3023,1.0
3024,0.05
3025,-0.14
3026,0.98
3027,-0.04
3028,-0.15
3029,1.02
3030,0.03
3031,-0.2
3032,0.99
3033,0.02
3034,-0.12
3035,0.99
3036,-0.04
3037,-0.18
3038,1.02
3039,0.05
3040,-0.18
3041,0.97
3042,-0.01
3043,-0.12
3044,1.01
3045,-0.01
3046,-0.2
3047,1.01
3048,0.06
3049,-0.15
3050,0.97
3051,-0.03
3052,-0.13
3053,1.02
3054,0.02
3055,-0.21
3056,1.0
3057,0.04
3058,-0.12
3059,0.98
3060,-0.04
3061,-0.16
3062,1.03
3063,0.04
3064,-0.2
3065,0.98
3066,0.01
3067,-0.11
3068,1.0
3069,-0.03
3070,-0.19
3071,1.02
3072,-0.01
3073,-0.21
3074,1.01
3075,0.06
3076,-0.14
3077,0.97
3078,-0.04
3079,-0.14
3080,1.03
3081,0.03
3082,-0.21
3083,0.99
3084,0.03
3085,-0.11
3086,0.99
3087,-0.04
3088,-0.17
3089,1.03
3090,0.05
3091,-0.19
3092,0.97
3093,0.0
3094,-0.11
3095,1.01
3096,-0.02
3097,-0.2
3098,1.02
3099,0.06
3100,-0.16
3101,0.97
3102,-0.03
3103,-0.12
3104,1.02
3105,0.0
3106,-0.22
3107,1.0
3108,0.05
3109,-0.13
3110,0.97
3111,-0.04
3112,-0.15
3113,1.03
3114,0.04
3115,-0.21
3116,0.98
3117,0.02
3118,-0.11
3119,0.99
3120,-0.04
3121,-0.18
3122,1.02
3123,0.06
3124,-0.18
3125,0.97
3126,-0.01
3127,-0.11
3128,1.01
3129,-0.02
3130,-0.21
3131,1.01
3132,0.06
3133,-0.15
3134,0.97
3135,-0.03
3136,-0.13
3137,1.03
3138,0.01
3139,-0.22
3140,1.0
3141,0.04
3142,-0.12
3143,0.98
3144,-0.04
3145,-0.16
3146,1.03
3147,0.04
3148,-0.2
3149,0.97
3150,0.01
3151,-0.11
3152,1.0
3153,-0.03
3154,-0.19
3155,1.02
3156,0.06
3157,-0.17
3158,0.96
3159,-0.02
3160,-0.11
3161,1.02
3162,-0.01
3163,-0.21
3164,1.01
3165,0.05
3166,-0.14
3167,0.97
3168,-0.04
3169,-0.14
3170,1.03
3171,0.02
3172,-0.21
3173,0.99
3174,0.03
3175,-0.11
3176,0.99
3177,-0.04
3178,-0.17
3179,1.03
3180,0.05
3181,-0.19
3182,0.97
3183,0.0
3184,-0.11
3185,1.0
3186,-0.02
3187,-0.2
3188,1.02
3189,0.06
3190,-0.16
3191,0.97
3192,-0.03
3193,-0.12
3194,1.02
3195,0.01
3196,-0.21
3197,1.0
3198,0.05
3199,-0.13
3200,0.97
3201,-0.04
3202,-0.15
3203,1.03
3204,0.03
3205,-0.2
3206,0.98
3207,0.02
3208,-0.11
3209,0.99
3210,-0.03
3211,-0.18
3212,1.02
3213,0.05
3214,-0.18
3215,0.97
3216,-0.01
3217,-0.11
3218,1.01
3219,-0.01
3220,-0.2
3221,1.01
3222,0.05
3223,-0.15
3224,0.97
3225,-0.03
3226,-0.13
3227,1.02
3228,0.01
3229,-0.21
3230,0.99
3231,0.04
3232,-0.12
3233,0.98
3234,-0.03
3235,-0.16
3236,1.03
3237,0.04
3238,-0.2
3239,0.98
3240,0.01
3241,-0.11
3242,1.0
3243,-0.02
3244,-0.19
3245,1.02
3246,0.05
3247,-0.17
3248,0.97
3249,-0.01
3250,-0.12
3251,1.01
3252,-0.0
3253,-0.2
3254,1.0
3255,0.04
3256,-0.14
3257,0.98
3258,-0.03
3259,-0.14
3260,1.02
3261,0.02
3262,-0.2
3263,0.99
3264,0.04
3265,-0.18
3266,0.98
3267,0.0
3268,-0.12
3269,1.0
3270,-0.01
3271,-0.19
3272,1.01
3273,0.04
3274,-0.16
3275,0.97
3276,-0.02
3277,-0.13
3278,1.02
3279,0.01
3280,-0.2
3281,1.0
3282,0.03
3283,-0.13
3284,0.98
3285,-0.02
3286,-0.16
3287,1.02
3288,0.03
3289,-0.19
3290,0.98
3291,0.01
3292,-0.12
3293,1.0
3294,-0.02
3295,-0.18
3296,1.02
3297,0.04
3298,-0.17
3299,0.97
3300,-0.0
3301,-0.13
3302,1.01
3303,-0.0
3304,-0.19
3305,1.01
3306,0.03
3307,-0.15
3308,0.98
3309,-0.01
3310,-0.14
3311,1.02
3312,0.01
3313,-0.2
3314,0.99
3315,0.02
3316,-0.13
3317,0.99
3318,-0.02
3319,-0.17
3320,1.02
3321,0.03
3322,-0.18
3323,0.98
3324,0.01
3325,-0.13
3326,1.0
3327,-0.01
3328,-0.18
3329,1.01
3330,0.03
3331,-0.16
3332,0.98
3333,-0.01
3334,-0.14
3335,1.01
3336,0.01
3337,-0.19
3338,1.0
3339,0.03
3340,-0.14
3341,0.98
3342,-0.01
3343,-0.16
3344,1.02
3345,0.02
3346,-0.19
3347,0.99
3348,0.01
3349,-0.13
3350,0.99
3351,-0.01
3352,-0.17
3353,1.01
3354,0.03
3355,-0.17
3356,0.98
3357,0.0
3358,-0.13
3359,1.01
3360,-0.0
3361,-0.19
3362,1.01
3363,0.02
3364,-0.15
3365,0.98
3366,-0.01
3367,-0.15
3368,1.01
3369,0.01
3370,-0.19
3371,1.0
3372,0.02
3373,-0.14
3374,0.99
3375,-0.01
3376,-0.16
3377,1.01
3378,0.02
3379,-0.18
3380,0.99
3381,0.01
3382,-0.14
3383,1.0
3384,-0.0
3385,-0.18
3386,1.01
3387,0.02
3388,-0.16
3389,0.98
3390,-0.0
3391,-0.14
3392,1.01
3393,0.01
3394,-0.18
3395,1.0
3396,0.02
3397,-0.15
3398,0.99
3399,-0.0
3400,-0.16
3401,1.01
3402,0.02
3403,-0.18
3404,0.99
3405,0.01
3406,-0.14
3407,1.0
3408,0.0
3409,-0.17
3410,1.01
3411,0.02
3412,-0.17
3413,0.99
3414,0.0
3415,-0.15
3416,1.0
3417,0.01
3418,-0.18
3419,1.0
3420,0.01
3421,-0.15
3422,0.99
3423,-0.0
3424,-0.16
3425,1.01
3426,0.01
3427,-0.18
3428,1.0
3429,0.01
3430,-0.15
3431,0.99
3432,0.0
3433,-0.17
3434,1.01
3435,0.02
3436,-0.17
3437,0.99
3438,0.0
3439,-0.15
3440,1.0
3441,0.01
3442,-0.17
3443,1.0
3444,0.01
3445,-0.16
3446,0.99
3447,0.0
3448,-0.15
3449,1.0
3450,0.02
3451,-0.17
3452,1.0
3453,0.0
3454,-0.15
3455,0.99
3456,-0.0
3457,-0.15
3458,1.0
3459,0.01
3460,-0.17
3461,1.0
3462,0.01
3463,-0.16
3464,0.99
3465,-0.0
3466,-0.15
3467,1.0
3468,0.02
3469,-0.17
3470,1.0
3471,0.0
3472,-0.15
3473,1.0
3474,0.0
3475,-0.16
3476,1.0
3477,0.02
3478,-0.16
3479,1.0
3480,-0.0
3481,-0.15
3482,1.0
3483,0.01
3484,-0.17
3485,1.0
3486,0.02
3487,-0.16
3488,0.99
3489,-0.01
3490,-0.16
3491,1.0
3492,0.02
3493,-0.17
3494,1.0
3495,0.0
3496,-0.15
3497,1.0
3498,-0.0
3499,-0.17
3500,1.01
3501,0.03
3502,-0.17
3503,0.99
3504,-0.01
3505,-0.15
3506,1.0
3507,0.01
3508,-0.17
3509,1.0
3510,0.02
3511,-0.16
3512,0.99
3513,-0.01
3514,-0.15
3515,1.0
3516,0.02
3517,-0.18
3518,1.0
3519,0.01
3520,-0.15
3521,0.99
3522,-0.01
3523,-0.17
3524,1.01
3525,0.03
3526,-0.17
3527,0.99
3528,-0.0
3529,-0.14
3530,1.0
3531,0.0
3532,-0.18
3533,1.0
3534,0.03
3535,-0.16
3536,0.99
3537,-0.02
3538,-0.15
3539,1.01
3540,0.02
3541,-0.18
3542,1.0
3543,0.02
3544,-0.15
3545,0.99
3546,-0.02
3547,-0.16
3548,1.01
3549,0.03
3550,-0.18
3551,0.99
3552,0.0
3553,-0.14
3554,1.0
3555,-0.01
3556,-0.18
3557,1.01
3558,0.04
3559,-0.16
3560,0.98
3561,-0.02
3562,-0.14
3563,1.01
3564,0.01
3565,-0.19
3566,1.0
3567,0.03
3568,-0.15
3569,0.99
3570,-0.02
3571,-0.15
3572,1.01
3573,0.03
3574,-0.19
3575,0.99
3576,0.01
3577,-0.13
3578,1.0
3579,-0.02
3580,-0.17
3581,1.01
3582,0.04
3583,-0.17
3584,0.98
3585,-0.01
3586,-0.13
3587,1.01
3588,-0.0
3589,-0.19
3590,1.01
3591,0.05
3592,-0.16
3593,0.98
3594,-0.03
3595,-0.14
3596,1.02
3597,0.02
3598,-0.2
3599,1.0
3600,0.03
3601,-0.13
3602,0.99
3603,-0.03
3604,-0.16
3605,1.02
3606,0.04
3607,-0.19
3608,0.98
3609,0.0
3610,-0.12
3611,1.0
3612,-0.02
3613,-0.18
3614,1.01
3615,0.05
3616,-0.17
3617,0.98
3618,-0.02
3619,-0.13
3620,1.01
3621,0.0
3622,-0.2
3623,1.0
3624,0.05
3625,-0.14
3626,0.98
3627,-0.04
3628,-0.15
3629,1.02
3630,0.03
3631,-0.2
3632,0.99
3633,0.02
3634,-0.12
3635,0.99
3636,-0.03
3637,-0.17
3638,1.02
3639,0.05
3640,-0.18
3641,0.97
3642,-0.01
3643,-0.12
3644,1.01
3645,-0.01
3646,-0.2
3647,1.01
3648,0.02
3649,-0.21
3650,1.0
3651,0.04
3652,-0.13
3653,0.98
3654,-0.04
3655,-0.16
3656,1.03
3657,0.04
3658,-0.2
3659,0.98
3660,0.01
3661,-0.11
3662,1.0
3663,-0.03
3664,-0.19
3665,1.02
3666,0.06
3667,-0.17
3668,0.97
3669,-0.02
3670,-0.12
3671,1.02
3672,-0.01
3673,-0.21
3674,1.01
3675,0.06
3676,-0.14
3677,0.97
3678,-0.04
3679,-0.14
3680,1.03
3681,0.03
3682,-0.21
3683,0.99
3684,0.03
3685,-0.12
3686,0.98
3687,-0.04
3688,-0.17
3689,1.03
3690,0.05
3691,-0.19
3692,0.97
3693,-0.0
3694,-0.11
3695,1.01
3696,-0.02
3697,-0.2
3698,1.02
3699,0.06
3700,-0.16
3701,0.96
3702,-0.03
3703,-0.12
3704,1.02
3705,0.01
3706,-0.21
3707,1.0
3708,0.05
3709,-0.13
3710,0.97
3711,-0.04
3712,-0.15
3713,1.03
3714,0.04
3715,-0.21
3716,0.98
3717,0.02
3718,-0.11
3719,0.99
3720,-0.04
3721,-0.18
3722,1.02
3723,0.06
3724,-0.18
3725,0.97
3726,-0.01
3727,-0.11
3728,1.01
3729,-0.01
3730,-0.21
3731,1.01
3732,0.06
3733,-0.15
3734,0.97
3735,-0.04
3736,-0.13
3737,1.03
3738,0.02
3739,-0.22
3740,0.99
3741,0.04
3742,-0.12
3743,0.98
3744,-0.04
3745,-0.16
3746,1.03
3747,0.04
3748,-0.2
3749,0.98
3750,0.01
3751,-0.11
3752,1.0
3753,-0.03
3754,-0.19
3755,1.02
3756,0.06
3757,-0.17
3758,0.96
3759,-0.02
3760,-0.11
3761,1.02
3762,-0.0
3763,-0.21
3764,1.0
3765,0.05
3766,-0.14
3767,0.97
3768,-0.04
3769,-0.14
3770,1.03
3771,0.02
3772,-0.21
3773,0.99
3774,0.03
3775,-0.11
3776,0.99
3777,-0.04
3778,-0.17
3779,1.03
3780,0.05
3781,-0.19
3782,0.97
3783,0.0
3784,-0.11
3785,1.0
3786,-0.02
3787,-0.2
3788,1.02
3789,0.05
3790,-0.16
3791,0.97
3792,-0.02
3793,-0.12
3794,1.02
3795,0.01
3796,-0.21
3797,1.0
3798,0.04
3799,-0.13
3800,0.98
3801,-0.03
3802,-0.15
3803,1.03
3804,0.03
3805,-0.2
3806,0.98
3807,0.02
3808,-0.11
3809,0.99
3810,-0.03
3811,-0.18
3812,1.02
3813,0.05
3814,-0.18
3815,0.97
3816,-0.01
3817,-0.12
3818,1.01
3819,-0.01
3820,-0.2
3821,1.01
3822,0.05
3823,-0.15
3824,0.97
3825,-0.02
3826,-0.14
3827,1.02
3828,0.01
3829,-0.21
3830,0.99
3831,0.03
3832,-0.12
3833,0.98
3834,-0.03
3835,-0.16
3836,1.02
3837,0.03
3838,-0.19
3839,0.98
3840,0.04
3841,-0.17
3842,0.97
3843,-0.01
3844,-0.12
3845,1.01
3846,0.0
3847,-0.2
3848,1.0
3849,0.04
3850,-0.14
3851,0.98
3852,-0.02
3853,-0.15
3854,1.02
3855,0.02
3856,-0.2
3857,0.99
3858,0.02
3859,-0.12
3860,0.99
3861,-0.02
3862,-0.17
3863,1.02
3864,0.03
3865,-0.18
3866,0.98
3867,0.0
3868,-0.12
3869,1.0
3870,-0.01
3871,-0.19
3872,1.01
3873,0.04
3874,-0.16
3875,0.98
3876,-0.01
3877,-0.14
3878,1.01
3879,0.01
3880,-0.2
